var_code,var,year,sa4_code_2016,sa4_name_2016,base,zero
14 SthHiShlhNSW,Southern Highlands,2041,114,Southern Highlands and Shoalhaven,0.3829,0.2731
14 SthHiShlhNSW,Southern Highlands,2042,114,Southern Highlands and Shoalhaven,0.3827,0.2677
14 SthHiShlhNSW,Southern Highlands,2043,114,Southern Highlands and Shoalhaven,0.3822,0.2621
14 SthHiShlhNSW,Southern Highlands,2044,114,Southern Highlands and Shoalhaven,0.3815,0.2563
14 SthHiShlhNSW,Southern Highlands,2045,114,Southern Highlands and Shoalhaven,0.3805,0.2503
14 SthHiShlhNSW,Southern Highlands,2046,114,Southern Highlands and Shoalhaven,0.3793,0.2441
14 SthHiShlhNSW,Southern Highlands,2047,114,Southern Highlands and Shoalhaven,0.3779,0.2378
14 SthHiShlhNSW,Southern Highlands,2048,114,Southern Highlands and Shoalhaven,0.3762,0.2314
14 SthHiShlhNSW,Southern Highlands,2049,114,Southern Highlands and Shoalhaven,0.3744,NA
14 SthHiShlhNSW,Southern Highlands,2050,114,Southern Highlands and Shoalhaven,0.3723,NA
14 SthHiShlhNSW,Southern Highlands,2051,114,Southern Highlands and Shoalhaven,0.3701,NA
15 BlhHilHwkNSW,Sydney - Baulkham hills,2017,115,Sydney - Baulkham Hills and Hawkesbury,0.0549,0.06
15 BlhHilHwkNSW,Sydney - Baulkham hills,2018,115,Sydney - Baulkham Hills and Hawkesbury,0.0552,0.0543
15 BlhHilHwkNSW,Sydney - Baulkham hills,2019,115,Sydney - Baulkham Hills and Hawkesbury,0.0558,0.0537
15 BlhHilHwkNSW,Sydney - Baulkham hills,2020,115,Sydney - Baulkham Hills and Hawkesbury,0.06,0.053900000000000003
15 BlhHilHwkNSW,Sydney - Baulkham hills,2021,115,Sydney - Baulkham Hills and Hawkesbury,0.0557,0.0552
15 BlhHilHwkNSW,Sydney - Baulkham hills,2022,115,Sydney - Baulkham Hills and Hawkesbury,0.056,0.0541
15 BlhHilHwkNSW,Sydney - Baulkham hills,2023,115,Sydney - Baulkham Hills and Hawkesbury,0.0575,0.0551
15 BlhHilHwkNSW,Sydney - Baulkham hills,2024,115,Sydney - Baulkham Hills and Hawkesbury,0.0597,0.0553
15 BlhHilHwkNSW,Sydney - Baulkham hills,2025,115,Sydney - Baulkham Hills and Hawkesbury,0.0596,0.0554
15 BlhHilHwkNSW,Sydney - Baulkham hills,2026,115,Sydney - Baulkham Hills and Hawkesbury,0.0614,0.0555
15 BlhHilHwkNSW,Sydney - Baulkham hills,2027,115,Sydney - Baulkham Hills and Hawkesbury,0.0622,0.0555
15 BlhHilHwkNSW,Sydney - Baulkham hills,2028,115,Sydney - Baulkham Hills and Hawkesbury,0.063,0.0554
15 BlhHilHwkNSW,Sydney - Baulkham hills,2029,115,Sydney - Baulkham Hills and Hawkesbury,0.0637,0.0553
15 BlhHilHwkNSW,Sydney - Baulkham hills,2030,115,Sydney - Baulkham Hills and Hawkesbury,0.0644,0.0551
15 BlhHilHwkNSW,Sydney - Baulkham hills,2031,115,Sydney - Baulkham Hills and Hawkesbury,0.065,0.0548
15 BlhHilHwkNSW,Sydney - Baulkham hills,2032,115,Sydney - Baulkham Hills and Hawkesbury,0.0656,0.0544
15 BlhHilHwkNSW,Sydney - Baulkham hills,2033,115,Sydney - Baulkham Hills and Hawkesbury,0.0661,0.054
15 BlhHilHwkNSW,Sydney - Baulkham hills,2034,115,Sydney - Baulkham Hills and Hawkesbury,0.0665,0.0535
15 BlhHilHwkNSW,Sydney - Baulkham hills,2035,115,Sydney - Baulkham Hills and Hawkesbury,0.0668,0.0529
15 BlhHilHwkNSW,Sydney - Baulkham hills,2036,115,Sydney - Baulkham Hills and Hawkesbury,0.0671,0.0523
15 BlhHilHwkNSW,Sydney - Baulkham hills,2037,115,Sydney - Baulkham Hills and Hawkesbury,0.0673,0.0516
15 BlhHilHwkNSW,Sydney - Baulkham hills,2038,115,Sydney - Baulkham Hills and Hawkesbury,0.0675,0.0509
15 BlhHilHwkNSW,Sydney - Baulkham hills,2039,115,Sydney - Baulkham Hills and Hawkesbury,0.0676,0.05
15 BlhHilHwkNSW,Sydney - Baulkham hills,2040,115,Sydney - Baulkham Hills and Hawkesbury,0.0677,0.0492
15 BlhHilHwkNSW,Sydney - Baulkham hills,2041,115,Sydney - Baulkham Hills and Hawkesbury,0.0677,0.0483
15 BlhHilHwkNSW,Sydney - Baulkham hills,2042,115,Sydney - Baulkham Hills and Hawkesbury,0.0677,0.0473
15 BlhHilHwkNSW,Sydney - Baulkham hills,2043,115,Sydney - Baulkham Hills and Hawkesbury,0.0676,0.0463
15 BlhHilHwkNSW,Sydney - Baulkham hills,2044,115,Sydney - Baulkham Hills and Hawkesbury,0.0674,0.0453
15 BlhHilHwkNSW,Sydney - Baulkham hills,2045,115,Sydney - Baulkham Hills and Hawkesbury,0.0673,0.0443
15 BlhHilHwkNSW,Sydney - Baulkham hills,2046,115,Sydney - Baulkham Hills and Hawkesbury,0.0671,0.0432
15 BlhHilHwkNSW,Sydney - Baulkham hills,2047,115,Sydney - Baulkham Hills and Hawkesbury,0.0668,0.042
15 BlhHilHwkNSW,Sydney - Baulkham hills,2048,115,Sydney - Baulkham Hills and Hawkesbury,0.0665,0.0409
15 BlhHilHwkNSW,Sydney - Baulkham hills,2049,115,Sydney - Baulkham Hills and Hawkesbury,0.0662,NA
15 BlhHilHwkNSW,Sydney - Baulkham hills,2050,115,Sydney - Baulkham Hills and Hawkesbury,0.0658,NA
15 BlhHilHwkNSW,Sydney - Baulkham hills,2051,115,Sydney - Baulkham Hills and Hawkesbury,0.0654,NA
16 Blacktwn4NSW,Sydney - Blacktown,2017,116,Sydney - Blacktown,0.0634,0.0694
16 Blacktwn4NSW,Sydney - Blacktown,2018,116,Sydney - Blacktown,0.0638,0.0628
16 Blacktwn4NSW,Sydney - Blacktown,2019,116,Sydney - Blacktown,0.0645,0.062
16 Blacktwn4NSW,Sydney - Blacktown,2020,116,Sydney - Blacktown,0.0694,0.0623
16 Blacktwn4NSW,Sydney - Blacktown,2021,116,Sydney - Blacktown,0.0644,0.0639
16 Blacktwn4NSW,Sydney - Blacktown,2022,116,Sydney - Blacktown,0.0647,0.0625
16 Blacktwn4NSW,Sydney - Blacktown,2023,116,Sydney - Blacktown,0.0664,0.0637
16 Blacktwn4NSW,Sydney - Blacktown,2024,116,Sydney - Blacktown,0.069,0.0639
16 Blacktwn4NSW,Sydney - Blacktown,2025,116,Sydney - Blacktown,0.069,0.0641
16 Blacktwn4NSW,Sydney - Blacktown,2026,116,Sydney - Blacktown,0.071,0.0642
16 Blacktwn4NSW,Sydney - Blacktown,2027,116,Sydney - Blacktown,0.0719,0.0642
16 Blacktwn4NSW,Sydney - Blacktown,2028,116,Sydney - Blacktown,0.0728,0.0641
16 Blacktwn4NSW,Sydney - Blacktown,2029,116,Sydney - Blacktown,0.0737,0.0639
16 Blacktwn4NSW,Sydney - Blacktown,2030,116,Sydney - Blacktown,0.0745,0.0637
16 Blacktwn4NSW,Sydney - Blacktown,2031,116,Sydney - Blacktown,0.0752,0.0633
16 Blacktwn4NSW,Sydney - Blacktown,2032,116,Sydney - Blacktown,0.0758,0.0629
16 Blacktwn4NSW,Sydney - Blacktown,2033,116,Sydney - Blacktown,0.0764,0.0624
16 Blacktwn4NSW,Sydney - Blacktown,2034,116,Sydney - Blacktown,0.0769,0.0619
16 Blacktwn4NSW,Sydney - Blacktown,2035,116,Sydney - Blacktown,0.0773,0.0612
16 Blacktwn4NSW,Sydney - Blacktown,2036,116,Sydney - Blacktown,0.0776,0.0605
16 Blacktwn4NSW,Sydney - Blacktown,2037,116,Sydney - Blacktown,0.0779,0.0597
16 Blacktwn4NSW,Sydney - Blacktown,2038,116,Sydney - Blacktown,0.0781,0.0588
16 Blacktwn4NSW,Sydney - Blacktown,2039,116,Sydney - Blacktown,0.0782,0.0579
16 Blacktwn4NSW,Sydney - Blacktown,2040,116,Sydney - Blacktown,0.0783,0.0569
16 Blacktwn4NSW,Sydney - Blacktown,2041,116,Sydney - Blacktown,0.0783,0.0558
16 Blacktwn4NSW,Sydney - Blacktown,2042,116,Sydney - Blacktown,0.0782,0.0547
16 Blacktwn4NSW,Sydney - Blacktown,2043,116,Sydney - Blacktown,0.0781,0.0536
16 Blacktwn4NSW,Sydney - Blacktown,2044,116,Sydney - Blacktown,0.078,0.0524
16 Blacktwn4NSW,Sydney - Blacktown,2045,116,Sydney - Blacktown,0.0778,0.0512
16 Blacktwn4NSW,Sydney - Blacktown,2046,116,Sydney - Blacktown,0.0775,0.0499
16 Blacktwn4NSW,Sydney - Blacktown,2047,116,Sydney - Blacktown,0.0772,0.0486
16 Blacktwn4NSW,Sydney - Blacktown,2048,116,Sydney - Blacktown,0.0769,0.0473
16 Blacktwn4NSW,Sydney - Blacktown,2049,116,Sydney - Blacktown,0.0765,NA
16 Blacktwn4NSW,Sydney - Blacktown,2050,116,Sydney - Blacktown,0.0761,NA
16 Blacktwn4NSW,Sydney - Blacktown,2051,116,Sydney - Blacktown,0.0757,NA
17 CityInSthNSW,Sydney - City and Inner South,2017,117,Sydney - City and Inner South,0.1046,0.1144
17 CityInSthNSW,Sydney - City and Inner South,2018,117,Sydney - City and Inner South,0.1052,0.1036
17 CityInSthNSW,Sydney - City and Inner South,2019,117,Sydney - City and Inner South,0.1063,0.1023
17 CityInSthNSW,Sydney - City and Inner South,2020,117,Sydney - City and Inner South,0.1144,0.1027
17 CityInSthNSW,Sydney - City and Inner South,2021,117,Sydney - City and Inner South,0.1061,0.1053
17 CityInSthNSW,Sydney - City and Inner South,2022,117,Sydney - City and Inner South,0.1067,0.1031
17 CityInSthNSW,Sydney - City and Inner South,2023,117,Sydney - City and Inner South,0.1095,0.1051
17 CityInSthNSW,Sydney - City and Inner South,2024,117,Sydney - City and Inner South,0.1138,0.1053
17 CityInSthNSW,Sydney - City and Inner South,2025,117,Sydney - City and Inner South,0.1137,0.1056
17 CityInSthNSW,Sydney - City and Inner South,2026,117,Sydney - City and Inner South,0.117,0.1058
17 CityInSthNSW,Sydney - City and Inner South,2027,117,Sydney - City and Inner South,0.1185,0.1058
17 CityInSthNSW,Sydney - City and Inner South,2028,117,Sydney - City and Inner South,0.1201,0.1056
17 CityInSthNSW,Sydney - City and Inner South,2029,117,Sydney - City and Inner South,0.1215,0.1054
17 CityInSthNSW,Sydney - City and Inner South,2030,117,Sydney - City and Inner South,0.1228,0.105
17 CityInSthNSW,Sydney - City and Inner South,2031,117,Sydney - City and Inner South,0.124,0.1044
17 CityInSthNSW,Sydney - City and Inner South,2032,117,Sydney - City and Inner South,0.125,0.1037
17 CityInSthNSW,Sydney - City and Inner South,2033,117,Sydney - City and Inner South,0.1259,0.1029
17 CityInSthNSW,Sydney - City and Inner South,2034,117,Sydney - City and Inner South,0.1267,0.102
17 CityInSthNSW,Sydney - City and Inner South,2035,117,Sydney - City and Inner South,0.1274,0.1009
17 CityInSthNSW,Sydney - City and Inner South,2036,117,Sydney - City and Inner South,0.1279,0.0997
17 CityInSthNSW,Sydney - City and Inner South,2037,117,Sydney - City and Inner South,0.1284,0.0984
17 CityInSthNSW,Sydney - City and Inner South,2038,117,Sydney - City and Inner South,0.1287,0.097
17 CityInSthNSW,Sydney - City and Inner South,2039,117,Sydney - City and Inner South,0.1289,0.0954
17 CityInSthNSW,Sydney - City and Inner South,2040,117,Sydney - City and Inner South,0.129,0.0938
17 CityInSthNSW,Sydney - City and Inner South,2041,117,Sydney - City and Inner South,0.1291,0.092
17 CityInSthNSW,Sydney - City and Inner South,2042,117,Sydney - City and Inner South,0.129,0.0902
17 CityInSthNSW,Sydney - City and Inner South,2043,117,Sydney - City and Inner South,0.1288,0.0883
17 CityInSthNSW,Sydney - City and Inner South,2044,117,Sydney - City and Inner South,0.1286,0.0864
17 CityInSthNSW,Sydney - City and Inner South,2045,117,Sydney - City and Inner South,0.1282,0.0844
17 CityInSthNSW,Sydney - City and Inner South,2046,117,Sydney - City and Inner South,0.1278,0.0823
